Created as New Dataset,Sample 059 By ir Date Thursday, May 07 2015
cm-1,A
5342.75,-0.0046
5342.63,-0.0044
5342.50,-0.0043
5342.38,-0.0044
5342.25,-0.0042
5342.13,-0.0040
5342.00,-0.0040
5341.88,-0.0042
5341.75,-0.0043
5341.63,-0.0041
5341.50,-0.0040
5341.38,-0.0042
5341.25,-0.0042
5341.13,-0.0041
5341.00,-0.0043
5340.88,-0.0046
5340.75,-0.0045
5340.63,-0.0041
5340.50,-0.0039
5340.38,-0.0040
5340.25,-0.0043
5340.13,-0.0042
5340.00,-0.0041
5339.88,-0.0041
5339.75,-0.0040
5339.63,-0.0037
5339.50,-0.0037
5339.38,-0.0044
5339.25,-0.0049
5339.13,-0.0045
5339.00,-0.0039
5338.88,-0.0038
5338.75,-0.0039
5338.63,-0.0037
5338.50,-0.0034
5338.38,-0.0036
5338.25,-0.0042
5338.13,-0.0045
5338.00,-0.0043
5337.88,-0.0040
5337.75,-0.0040
5337.63,-0.0041
5337.50,-0.0040
5337.38,-0.0040
5337.25,-0.0042
5337.13,-0.0045
5337.00,-0.0044
5336.88,-0.0040
5336.75,-0.0039
5336.63,-0.0039
5336.50,-0.0041
5336.38,-0.0043
5336.25,-0.0045
5336.13,-0.0045
5336.00,-0.0043
5335.88,-0.0042
5335.75,-0.0043
5335.63,-0.0044
5335.50,-0.0045
5335.38,-0.0045
5335.25,-0.0046
5335.13,-0.0045
5335.00,-0.0043
5334.88,-0.0042
5334.75,-0.0043
5334.63,-0.0044
5334.50,-0.0043
5334.38,-0.0041
5334.25,-0.0040
5334.13,-0.0040
5334.00,-0.0040
5333.88,-0.0039
5333.75,-0.0039
5333.63,-0.0040
5333.50,-0.0040
5333.38,-0.0041
5333.25,-0.0042
5333.13,-0.0043
5333.00,-0.0044
5332.88,-0.0045
5332.75,-0.0045
5332.63,-0.0043
5332.50,-0.0040
5332.38,-0.0038
5332.25,-0.0039
5332.13,-0.0040
5332.00,-0.0040
5331.88,-0.0041
5331.75,-0.0043
5331.63,-0.0044
5331.50,-0.0044
5331.38,-0.0044
5331.25,-0.0044
5331.13,-0.0043
5331.00,-0.0041
5330.88,-0.0040
5330.75,-0.0040
5330.63,-0.0040
5330.50,-0.0038
5330.38,-0.0037
5330.25,-0.0040
5330.13,-0.0046
5330.00,-0.0050
5329.88,-0.0050
5329.75,-0.0046
5329.63,-0.0041
5329.50,-0.0037
5329.38,-0.0036
5329.25,-0.0039
5329.13,-0.0043
5329.00,-0.0043
5328.88,-0.0044
5328.75,-0.0045
5328.63,-0.0045
5328.50,-0.0042
5328.38,-0.0038
5328.25,-0.0039
5328.13,-0.0042
5328.00,-0.0043
5327.88,-0.0041
5327.75,-0.0042
5327.63,-0.0043
5327.50,-0.0043
5327.38,-0.0040
5327.25,-0.0040
5327.13,-0.0042
5327.00,-0.0044
5326.88,-0.0042
5326.75,-0.0040
5326.63,-0.0040
5326.50,-0.0039
5326.38,-0.0038
5326.25,-0.0037
5326.13,-0.0040
5326.00,-0.0042
5325.88,-0.0042
5325.75,-0.0040
5325.63,-0.0040
5325.50,-0.0041
5325.38,-0.0041
5325.25,-0.0041
5325.13,-0.0042
5325.00,-0.0044
5324.88,-0.0044
5324.75,-0.0044
5324.63,-0.0043
5324.50,-0.0043
5324.38,-0.0041
5324.25,-0.0039
5324.13,-0.0039
5324.00,-0.0040
5323.88,-0.0040
5323.75,-0.0040
5323.63,-0.0042
5323.50,-0.0044
5323.38,-0.0046
5323.25,-0.0047
5323.13,-0.0048
5323.00,-0.0048
5322.88,-0.0046
5322.75,-0.0042
5322.63,-0.0039
5322.50,-0.0037
5322.38,-0.0038
5322.25,-0.0040
5322.13,-0.0040
5322.00,-0.0040
5321.88,-0.0040
5321.75,-0.0041
5321.63,-0.0041
5321.50,-0.0040
5321.38,-0.0041
5321.25,-0.0042
5321.13,-0.0041
5321.00,-0.0041
5320.88,-0.0041
5320.75,-0.0042
5320.63,-0.0041
5320.50,-0.0040
5320.38,-0.0039
5320.25,-0.0041
5320.13,-0.0043
5320.00,-0.0043
5319.88,-0.0042
5319.75,-0.0040
5319.63,-0.0039
5319.50,-0.0040
5319.38,-0.0042
5319.25,-0.0045
5319.13,-0.0046
5319.00,-0.0044
5318.88,-0.0041
5318.75,-0.0040
5318.63,-0.0041
5318.50,-0.0041
5318.38,-0.0043
5318.25,-0.0046
5318.13,-0.0046
5318.00,-0.0044
5317.88,-0.0042
5317.75,-0.0045
5317.63,-0.0047
5317.50,-0.0045
5317.38,-0.0041
5317.25,-0.0039
5317.13,-0.0042
5317.00,-0.0043
5316.88,-0.0041
5316.75,-0.0037
5316.63,-0.0038
5316.50,-0.0040
5316.38,-0.0041
5316.25,-0.0041
5316.13,-0.0042
5316.00,-0.0043
5315.88,-0.0042
5315.75,-0.0039
5315.63,-0.0037
5315.50,-0.0037
5315.38,-0.0038
5315.25,-0.0038
5315.13,-0.0037
5315.00,-0.0037
5314.88,-0.0037
5314.75,-0.0039
5314.63,-0.0040
5314.50,-0.0039
5314.38,-0.0038
5314.25,-0.0040
5314.13,-0.0043
5314.00,-0.0044
5313.88,-0.0042
5313.75,-0.0040
5313.63,-0.0041
5313.50,-0.0045
5313.38,-0.0047
5313.25,-0.0046
5313.13,-0.0045
5313.00,-0.0044
5312.88,-0.0043
5312.75,-0.0043
5312.63,-0.0042
5312.50,-0.0042
5312.38,-0.0043
5312.25,-0.0043
5312.13,-0.0040
5312.00,-0.0036
5311.88,-0.0035
5311.75,-0.0038
5311.63,-0.0041
5311.50,-0.0042
5311.38,-0.0042
5311.25,-0.0045
5311.13,-0.0046
5311.00,-0.0044
5310.88,-0.0039
5310.75,-0.0036
5310.63,-0.0038
5310.50,-0.0040
5310.38,-0.0042
5310.25,-0.0043
5310.13,-0.0044
5310.00,-0.0044
5309.88,-0.0043
5309.75,-0.0042
5309.63,-0.0043
5309.50,-0.0043
5309.38,-0.0041
5309.25,-0.0039
5309.13,-0.0039
5309.00,-0.0038
5308.88,-0.0038
5308.75,-0.0040
5308.63,-0.0043
5308.50,-0.0046
5308.38,-0.0043
5308.25,-0.0039
5308.13,-0.0038
5308.00,-0.0041
5307.88,-0.0042
5307.75,-0.0040
5307.63,-0.0039
5307.50,-0.0040
5307.38,-0.0043
5307.25,-0.0044
5307.13,-0.0044
5307.00,-0.0042
5306.88,-0.0041
5306.75,-0.0041
5306.63,-0.0040
5306.50,-0.0036
5306.38,-0.0035
5306.25,-0.0038
5306.13,-0.0042
5306.00,-0.0041
5305.88,-0.0037
5305.75,-0.0036
5305.63,-0.0040
5305.50,-0.0043
5305.38,-0.0042
5305.25,-0.0040
5305.13,-0.0038
5305.00,-0.0037
5304.88,-0.0036
5304.75,-0.0038
5304.63,-0.0043
5304.50,-0.0047
5304.38,-0.0047
5304.25,-0.0043
5304.13,-0.0039
5304.00,-0.0038
5303.88,-0.0040
5303.75,-0.0044
5303.63,-0.0049
5303.50,-0.0051
5303.38,-0.0049
5303.25,-0.0044
5303.13,-0.0041
5303.00,-0.0041
5302.88,-0.0039
5302.75,-0.0037
5302.63,-0.0037
5302.50,-0.0039
5302.38,-0.0041
5302.25,-0.0041
5302.13,-0.0040
5302.00,-0.0041
5301.88,-0.0043
5301.75,-0.0044
5301.63,-0.0044
5301.50,-0.0042
5301.38,-0.0039
5301.25,-0.0038
5301.13,-0.0042
5301.00,-0.0047
5300.88,-0.0050
5300.75,-0.0049
5300.63,-0.0047
5300.50,-0.0043
5300.38,-0.0040
5300.25,-0.0040
5300.13,-0.0043
5300.00,-0.0046
5299.88,-0.0046
5299.75,-0.0043
5299.63,-0.0040
5299.50,-0.0039
5299.38,-0.0039
5299.25,-0.0039
5299.13,-0.0040
5299.00,-0.0043
5298.88,-0.0043
5298.75,-0.0042
5298.63,-0.0041
5298.50,-0.0041
5298.38,-0.0042
5298.25,-0.0042
5298.13,-0.0042
5298.00,-0.0043
5297.88,-0.0042
5297.75,-0.0041
5297.63,-0.0041
5297.50,-0.0043
5297.38,-0.0044
5297.25,-0.0042
5297.13,-0.0040
5297.00,-0.0040
5296.88,-0.0041
5296.75,-0.0043
5296.63,-0.0044
5296.50,-0.0045
5296.38,-0.0045
5296.25,-0.0042
5296.13,-0.0039
5296.00,-0.0038
5295.88,-0.0039
5295.75,-0.0040
5295.63,-0.0041
5295.50,-0.0042
5295.38,-0.0045
5295.25,-0.0046
5295.13,-0.0046
5295.00,-0.0045
5294.88,-0.0044
5294.75,-0.0043
5294.63,-0.0041
5294.50,-0.0039
5294.38,-0.0040
5294.25,-0.0042
5294.13,-0.0044
5294.00,-0.0043
5293.88,-0.0043
5293.75,-0.0044
5293.63,-0.0045
5293.50,-0.0044
5293.38,-0.0044
5293.25,-0.0046
5293.13,-0.0047
5293.00,-0.0047
5292.88,-0.0046
5292.75,-0.0046
5292.63,-0.0046
5292.50,-0.0047
5292.38,-0.0045
5292.25,-0.0043
5292.13,-0.0041
5292.00,-0.0041
5291.88,-0.0042
5291.75,-0.0043
5291.63,-0.0043
5291.50,-0.0042
5291.38,-0.0042
5291.25,-0.0042
5291.13,-0.0041
5291.00,-0.0039
5290.88,-0.0037
5290.75,-0.0037
5290.63,-0.0038
5290.50,-0.0039
5290.38,-0.0040
5290.25,-0.0042
5290.13,-0.0044
5290.00,-0.0043
5289.88,-0.0041
5289.75,-0.0040
5289.63,-0.0042
5289.50,-0.0045
5289.38,-0.0044
5289.25,-0.0041
5289.13,-0.0041
5289.00,-0.0044
5288.88,-0.0045
5288.75,-0.0043
5288.63,-0.0041
5288.50,-0.0039
5288.38,-0.0038
5288.25,-0.0038
5288.13,-0.0038
5288.00,-0.0038
5287.88,-0.0039
5287.75,-0.0039
5287.63,-0.0041
5287.50,-0.0043
5287.38,-0.0044
5287.25,-0.0044
5287.13,-0.0042
5287.00,-0.0041
5286.88,-0.0041
5286.75,-0.0042
5286.63,-0.0043
5286.50,-0.0043
5286.38,-0.0042
5286.25,-0.0040
5286.13,-0.0039
5286.00,-0.0038
5285.88,-0.0039
5285.75,-0.0042
5285.63,-0.0045
5285.50,-0.0046
5285.38,-0.0042
5285.25,-0.0039
5285.13,-0.0039
5285.00,-0.0041
5284.88,-0.0043
5284.75,-0.0044
5284.63,-0.0044
5284.50,-0.0042
5284.38,-0.0039
5284.25,-0.0037
5284.13,-0.0040
5284.00,-0.0044
5283.88,-0.0045
5283.75,-0.0044
5283.63,-0.0042
5283.50,-0.0042
5283.38,-0.0041
5283.25,-0.0039
5283.13,-0.0039
5283.00,-0.0042
5282.88,-0.0044
5282.75,-0.0043
5282.63,-0.0043
5282.50,-0.0043
5282.38,-0.0043
5282.25,-0.0042
5282.13,-0.0042
5282.00,-0.0043
5281.88,-0.0043
5281.75,-0.0041
5281.63,-0.0041
5281.50,-0.0043
5281.38,-0.0046
5281.25,-0.0047
5281.13,-0.0046
5281.00,-0.0046
5280.88,-0.0045
5280.75,-0.0043
5280.63,-0.0041
5280.50,-0.0040
5280.38,-0.0040
5280.25,-0.0038
5280.13,-0.0037
5280.00,-0.0037
5279.88,-0.0038
5279.75,-0.0040
5279.63,-0.0040
5279.50,-0.0040
5279.38,-0.0041
5279.25,-0.0043
5279.13,-0.0045
5279.00,-0.0047
5278.88,-0.0045
5278.75,-0.0043
5278.63,-0.0042
5278.50,-0.0042
5278.38,-0.0041
5278.25,-0.0037
5278.13,-0.0035
5278.00,-0.0036
5277.88,-0.0038
5277.75,-0.0039
5277.63,-0.0039
5277.50,-0.0040
5277.38,-0.0040
5277.25,-0.0039
5277.13,-0.0038
5277.00,-0.0040
5276.88,-0.0044
5276.75,-0.0044
5276.63,-0.0040
5276.50,-0.0038
5276.38,-0.0039
5276.25,-0.0039
5276.13,-0.0039
5276.00,-0.0039
5275.88,-0.0040
5275.75,-0.0042
5275.63,-0.0043
5275.50,-0.0044
5275.38,-0.0044
5275.25,-0.0043
5275.13,-0.0040
5275.00,-0.0039
5274.88,-0.0039
5274.75,-0.0041
5274.63,-0.0042
5274.50,-0.0043
5274.38,-0.0043
5274.25,-0.0040
5274.13,-0.0037
5274.00,-0.0035
5273.88,-0.0036
5273.75,-0.0038
5273.63,-0.0040
5273.50,-0.0042
5273.38,-0.0044
5273.25,-0.0043
5273.13,-0.0042
5273.00,-0.0040
5272.88,-0.0039
5272.75,-0.0038
5272.63,-0.0038
5272.50,-0.0041
5272.38,-0.0044
5272.25,-0.0045
5272.13,-0.0043
5272.00,-0.0041
5271.88,-0.0041
5271.75,-0.0040
5271.63,-0.0040
5271.50,-0.0040
5271.38,-0.0041
5271.25,-0.0041
5271.13,-0.0040
5271.00,-0.0040
5270.88,-0.0043
5270.75,-0.0047
5270.63,-0.0047
5270.50,-0.0045
5270.38,-0.0042
5270.25,-0.0040
5270.13,-0.0038
5270.00,-0.0036
5269.88,-0.0037
5269.75,-0.0040
5269.63,-0.0042
5269.50,-0.0043
5269.38,-0.0043
5269.25,-0.0042
5269.13,-0.0040
5269.00,-0.0037
5268.88,-0.0036
5268.75,-0.0038
5268.63,-0.0039
5268.50,-0.0040
5268.38,-0.0042
5268.25,-0.0044
5268.13,-0.0046
5268.00,-0.0043
5267.88,-0.0040
5267.75,-0.0039
5267.63,-0.0040
5267.50,-0.0041
5267.38,-0.0041
5267.25,-0.0042
5267.13,-0.0042
5267.00,-0.0040
5266.88,-0.0036
5266.75,-0.0036
5266.63,-0.0039
5266.50,-0.0041
5266.38,-0.0041
5266.25,-0.0039
5266.13,-0.0038
5266.00,-0.0038
5265.88,-0.0036
5265.75,-0.0035
5265.63,-0.0035
5265.50,-0.0037
5265.38,-0.0039
5265.25,-0.0042
5265.13,-0.0044
5265.00,-0.0044
5264.88,-0.0041
5264.75,-0.0039
5264.63,-0.0041
5264.50,-0.0043
5264.38,-0.0042
5264.25,-0.0039
5264.13,-0.0037
5264.00,-0.0037
5263.88,-0.0039
5263.75,-0.0040
5263.63,-0.0038
5263.50,-0.0036
5263.38,-0.0038
5263.25,-0.0039
5263.13,-0.0038
5263.00,-0.0037
5262.88,-0.0039
5262.75,-0.0043
5262.63,-0.0044
5262.50,-0.0043
5262.38,-0.0042
5262.25,-0.0043
5262.13,-0.0043
5262.00,-0.0041
5261.88,-0.0038
5261.75,-0.0039
5261.63,-0.0042
5261.50,-0.0045
5261.38,-0.0045
5261.25,-0.0045
5261.13,-0.0045
5261.00,-0.0044
5260.88,-0.0042
5260.75,-0.0040
5260.63,-0.0041
5260.50,-0.0043
5260.38,-0.0044
5260.25,-0.0044
5260.13,-0.0044
5260.00,-0.0042
5259.88,-0.0038
5259.75,-0.0035
5259.63,-0.0035
5259.50,-0.0039
5259.38,-0.0042
5259.25,-0.0041
5259.13,-0.0039
5259.00,-0.0039
5258.88,-0.0040
5258.75,-0.0039
5258.63,-0.0038
5258.50,-0.0038
5258.38,-0.0039
5258.25,-0.0039
5258.13,-0.0038
5258.00,-0.0038
5257.88,-0.0042
5257.75,-0.0045
5257.63,-0.0045
5257.50,-0.0045
5257.38,-0.0045
5257.25,-0.0044
5257.13,-0.0042
5257.00,-0.0038
5256.88,-0.0035
5256.75,-0.0035
5256.63,-0.0038
5256.50,-0.0040
5256.38,-0.0040
5256.25,-0.0038
5256.13,-0.0038
5256.00,-0.0040
5255.88,-0.0044
5255.75,-0.0045
5255.63,-0.0043
5255.50,-0.0044
5255.38,-0.0045
5255.25,-0.0044
5255.13,-0.0041
5255.00,-0.0041
5254.88,-0.0046
5254.75,-0.0049
5254.63,-0.0046
5254.50,-0.0040
5254.38,-0.0040
5254.25,-0.0044
5254.13,-0.0046
5254.00,-0.0043
5253.88,-0.0041
5253.75,-0.0044
5253.63,-0.0047
5253.50,-0.0045
5253.38,-0.0040
5253.25,-0.0039
5253.13,-0.0040
5253.00,-0.0042
5252.88,-0.0042
5252.75,-0.0043
5252.63,-0.0044
5252.50,-0.0043
5252.38,-0.0039
5252.25,-0.0036
5252.13,-0.0037
5252.00,-0.0039
5251.88,-0.0039
5251.75,-0.0039
5251.63,-0.0041
5251.50,-0.0043
5251.38,-0.0045
5251.25,-0.0046
5251.13,-0.0047
5251.00,-0.0046
5250.88,-0.0042
5250.75,-0.0039
5250.63,-0.0039
5250.50,-0.0040
5250.38,-0.0039
5250.25,-0.0039
5250.13,-0.0041
5250.00,-0.0043
5249.88,-0.0041
5249.75,-0.0039
5249.63,-0.0038
5249.50,-0.0038
5249.38,-0.0037
5249.25,-0.0037
5249.13,-0.0041
5249.00,-0.0045
5248.88,-0.0046
5248.75,-0.0044
5248.63,-0.0042
5248.50,-0.0042
5248.38,-0.0044
5248.25,-0.0045
5248.13,-0.0047
5248.00,-0.0047
5247.88,-0.0046
5247.75,-0.0043
5247.63,-0.0043
5247.50,-0.0043
5247.38,-0.0043
5247.25,-0.0040
5247.13,-0.0038
5247.00,-0.0039
5246.88,-0.0040
5246.75,-0.0041
5246.63,-0.0041
5246.50,-0.0041
5246.38,-0.0041
5246.25,-0.0041
5246.13,-0.0042
5246.00,-0.0043
5245.88,-0.0045
5245.75,-0.0046
5245.63,-0.0044
5245.50,-0.0042
5245.38,-0.0041
5245.25,-0.0043
5245.13,-0.0046
5245.00,-0.0046
5244.88,-0.0043
5244.75,-0.0040
5244.63,-0.0041
5244.50,-0.0043
5244.38,-0.0043
5244.25,-0.0040
5244.13,-0.0040
5244.00,-0.0042
5243.88,-0.0045
5243.75,-0.0044
5243.63,-0.0040
5243.50,-0.0038
5243.38,-0.0037
5243.25,-0.0037
5243.13,-0.0037
5243.00,-0.0037
5242.88,-0.0039
5242.75,-0.0041
5242.63,-0.0043
5242.50,-0.0043
5242.38,-0.0042
5242.25,-0.0040
5242.13,-0.0040
5242.00,-0.0041
5241.88,-0.0042
5241.75,-0.0042
5241.63,-0.0042
5241.50,-0.0042
5241.38,-0.0041
5241.25,-0.0038
5241.13,-0.0036
5241.00,-0.0038
5240.88,-0.0043
5240.75,-0.0046
5240.63,-0.0046
5240.50,-0.0045
5240.38,-0.0045
5240.25,-0.0044
5240.13,-0.0041
5240.00,-0.0038
5239.88,-0.0037
5239.75,-0.0039
5239.63,-0.0041
5239.50,-0.0041
5239.38,-0.0041
5239.25,-0.0040
5239.13,-0.0039
5239.00,-0.0038
5238.88,-0.0038
5238.75,-0.0041
5238.63,-0.0044
5238.50,-0.0044
5238.38,-0.0042
5238.25,-0.0038
5238.13,-0.0037
5238.00,-0.0037
5237.88,-0.0038
5237.75,-0.0040
5237.63,-0.0041
5237.50,-0.0043
5237.38,-0.0043
5237.25,-0.0042
5237.13,-0.0041
5237.00,-0.0041
5236.88,-0.0040
5236.75,-0.0041
5236.63,-0.0041
5236.50,-0.0043
5236.38,-0.0044
5236.25,-0.0044
5236.13,-0.0042
5236.00,-0.0041
5235.88,-0.0041
5235.75,-0.0043
5235.63,-0.0043
5235.50,-0.0041
5235.38,-0.0037
5235.25,-0.0036
5235.13,-0.0038
5235.00,-0.0041
5234.88,-0.0042
5234.75,-0.0043
5234.63,-0.0044
5234.50,-0.0044
5234.38,-0.0043
5234.25,-0.0041
5234.13,-0.0041
5234.00,-0.0044
5233.88,-0.0047
5233.75,-0.0047
5233.63,-0.0047
5233.50,-0.0046
5233.38,-0.0045
5233.25,-0.0043
5233.13,-0.0039
5233.00,-0.0036
5232.88,-0.0035
5232.75,-0.0035
5232.63,-0.0036
5232.50,-0.0037
5232.38,-0.0039
5232.25,-0.0041
5232.13,-0.0043
5232.00,-0.0044
5231.88,-0.0044
5231.75,-0.0043
5231.63,-0.0043
5231.50,-0.0043
5231.38,-0.0042
5231.25,-0.0042
5231.13,-0.0044
5231.00,-0.0046
5230.88,-0.0046
5230.75,-0.0044
5230.63,-0.0041
5230.50,-0.0038
5230.38,-0.0036
5230.25,-0.0036
5230.13,-0.0040
5230.00,-0.0043
5229.88,-0.0043
5229.75,-0.0042
5229.63,-0.0043
5229.50,-0.0045
5229.38,-0.0043
5229.25,-0.0041
5229.13,-0.0040
5229.00,-0.0040
5228.88,-0.0039
5228.75,-0.0039
5228.63,-0.0041
5228.50,-0.0043
5228.38,-0.0043
5228.25,-0.0041
5228.13,-0.0041
5228.00,-0.0044
5227.88,-0.0043
5227.75,-0.0038
5227.63,-0.0036
5227.50,-0.0038
5227.38,-0.0040
5227.25,-0.0038
5227.13,-0.0039
5227.00,-0.0044
5226.88,-0.0047
5226.75,-0.0045
5226.63,-0.0042
5226.50,-0.0045
5226.38,-0.0048
5226.25,-0.0045
5226.13,-0.0037
5226.00,-0.0036
5225.88,-0.0041
5225.75,-0.0042
5225.63,-0.0039
5225.50,-0.0039
5225.38,-0.0042
5225.25,-0.0044
5225.13,-0.0040
5225.00,-0.0037
5224.88,-0.0038
5224.75,-0.0041
5224.63,-0.0041
5224.50,-0.0039
5224.38,-0.0040
5224.25,-0.0042
5224.13,-0.0042
5224.00,-0.0041
5223.88,-0.0039
5223.75,-0.0038
5223.63,-0.0038
5223.50,-0.0041
5223.38,-0.0043
5223.25,-0.0044
5223.13,-0.0042
5223.00,-0.0043
5222.88,-0.0045
5222.75,-0.0046
5222.63,-0.0044
5222.50,-0.0042
5222.38,-0.0043
5222.25,-0.0045
5222.13,-0.0045
5222.00,-0.0043
5221.88,-0.0044
5221.75,-0.0046
5221.63,-0.0045
5221.50,-0.0041
5221.38,-0.0039
5221.25,-0.0038
5221.13,-0.0038
5221.00,-0.0039
5220.88,-0.0041
5220.75,-0.0043
5220.63,-0.0044
5220.50,-0.0043
5220.38,-0.0043
5220.25,-0.0043
5220.13,-0.0043
5220.00,-0.0044
5219.88,-0.0044
5219.75,-0.0041
5219.63,-0.0039
5219.50,-0.0039
5219.38,-0.0043
5219.25,-0.0046
5219.13,-0.0045
5219.00,-0.0043
5218.88,-0.0043
5218.75,-0.0044
5218.63,-0.0044
5218.50,-0.0043
5218.38,-0.0043
5218.25,-0.0042
5218.13,-0.0040
5218.00,-0.0037
5217.88,-0.0038
5217.75,-0.0039
5217.63,-0.0039
5217.50,-0.0039
5217.38,-0.0040
5217.25,-0.0042
5217.13,-0.0041
5217.00,-0.0038
5216.88,-0.0039
5216.75,-0.0041
5216.63,-0.0042
5216.50,-0.0043
5216.38,-0.0046
5216.25,-0.0049
5216.13,-0.0047
5216.00,-0.0043
5215.88,-0.0041
5215.75,-0.0042
5215.63,-0.0042
5215.50,-0.0040
5215.38,-0.0039
5215.25,-0.0040
5215.13,-0.0040
5215.00,-0.0038
5214.88,-0.0039
5214.75,-0.0043
5214.63,-0.0044
5214.50,-0.0042
5214.38,-0.0041
5214.25,-0.0042
5214.13,-0.0042
5214.00,-0.0039
5213.88,-0.0037
5213.75,-0.0040
5213.63,-0.0043
5213.50,-0.0042
5213.38,-0.0041
5213.25,-0.0043
5213.13,-0.0045
5213.00,-0.0044
5212.88,-0.0041
5212.75,-0.0042
5212.63,-0.0044
5212.50,-0.0044
5212.38,-0.0042
5212.25,-0.0042
5212.13,-0.0043
5212.00,-0.0042
5211.88,-0.0040
5211.75,-0.0041
5211.63,-0.0043
5211.50,-0.0044
5211.38,-0.0041
5211.25,-0.0040
5211.13,-0.0041
5211.00,-0.0043
5210.88,-0.0042
5210.75,-0.0041
5210.63,-0.0040
5210.50,-0.0040
5210.38,-0.0039
5210.25,-0.0038
5210.13,-0.0039
5210.00,-0.0040
5209.88,-0.0040
5209.75,-0.0041
5209.63,-0.0043
5209.50,-0.0044
5209.38,-0.0045
5209.25,-0.0044
5209.13,-0.0043
5209.00,-0.0043
5208.88,-0.0043
5208.75,-0.0043
5208.63,-0.0044
5208.50,-0.0043
5208.38,-0.0040
5208.25,-0.0038
5208.13,-0.0038
5208.00,-0.0039
5207.88,-0.0039
5207.75,-0.0041
5207.63,-0.0045
5207.50,-0.0048
5207.38,-0.0046
5207.25,-0.0041
5207.13,-0.0039
5207.00,-0.0040
5206.88,-0.0041
5206.75,-0.0040
5206.63,-0.0039
5206.50,-0.0040
5206.38,-0.0042
5206.25,-0.0043
5206.13,-0.0044
5206.00,-0.0044
5205.88,-0.0042
5205.75,-0.0040
5205.63,-0.0040
5205.50,-0.0041
5205.38,-0.0042
5205.25,-0.0041
5205.13,-0.0040
5205.00,-0.0039
5204.88,-0.0039
5204.75,-0.0039
5204.63,-0.0039
5204.50,-0.0040
5204.38,-0.0043
5204.25,-0.0046
5204.13,-0.0050
5204.00,-0.0051
5203.88,-0.0049
5203.75,-0.0045
5203.63,-0.0043
5203.50,-0.0042
5203.38,-0.0043
5203.25,-0.0043
5203.13,-0.0042
5203.00,-0.0040
5202.88,-0.0039
5202.75,-0.0039
5202.63,-0.0039
5202.50,-0.0039
5202.38,-0.0038
5202.25,-0.0037
5202.13,-0.0036
5202.00,-0.0035
5201.88,-0.0037
5201.75,-0.0041
5201.63,-0.0044
5201.50,-0.0044
5201.38,-0.0042
5201.25,-0.0041
5201.13,-0.0039
5201.00,-0.0037
5200.88,-0.0036
5200.75,-0.0036
5200.63,-0.0038
5200.50,-0.0040
5200.38,-0.0042
5200.25,-0.0043
5200.13,-0.0044
5200.00,-0.0044
5199.88,-0.0043
5199.75,-0.0042
5199.63,-0.0042
5199.50,-0.0042
5199.38,-0.0042
5199.25,-0.0041
5199.13,-0.0041
5199.00,-0.0041
5198.88,-0.0042
5198.75,-0.0043
5198.63,-0.0044
5198.50,-0.0043
5198.38,-0.0042
5198.25,-0.0042
5198.13,-0.0043
5198.00,-0.0043
5197.88,-0.0043
5197.75,-0.0042
5197.63,-0.0042
5197.50,-0.0042
5197.38,-0.0043
5197.25,-0.0044
5197.13,-0.0045
5197.00,-0.0044
5196.88,-0.0043
5196.75,-0.0044
5196.63,-0.0045
5196.50,-0.0045
5196.38,-0.0042
5196.25,-0.0039
5196.13,-0.0038
5196.00,-0.0039
5195.88,-0.0041
5195.75,-0.0042
5195.63,-0.0042
5195.50,-0.0040
5195.38,-0.0036
5195.25,-0.0035
5195.13,-0.0036
5195.00,-0.0039
5194.88,-0.0042
5194.75,-0.0043
5194.63,-0.0045
5194.50,-0.0045
5194.38,-0.0044
5194.25,-0.0043
5194.13,-0.0043
5194.00,-0.0044
5193.88,-0.0043
5193.75,-0.0042
5193.63,-0.0041
5193.50,-0.0040
5193.38,-0.0039
5193.25,-0.0037
5193.13,-0.0037
5193.00,-0.0040
5192.88,-0.0043
5192.75,-0.0043
5192.63,-0.0041
5192.50,-0.0040
5192.38,-0.0039
5192.25,-0.0039
5192.13,-0.0040
5192.00,-0.0043
5191.88,-0.0045
5191.75,-0.0047
5191.63,-0.0047
5191.50,-0.0047
5191.38,-0.0048
5191.25,-0.0049
5191.13,-0.0047
5191.00,-0.0043
5190.88,-0.0040
5190.75,-0.0039
5190.63,-0.0039
5190.50,-0.0040
5190.38,-0.0040
5190.25,-0.0041
5190.13,-0.0041
5190.00,-0.0041
5189.88,-0.0041
5189.75,-0.0041
5189.63,-0.0042
5189.50,-0.0043
5189.38,-0.0041
5189.25,-0.0038
5189.13,-0.0038
5189.00,-0.0042
5188.88,-0.0044
5188.75,-0.0042
5188.63,-0.0040
5188.50,-0.0041
5188.38,-0.0045
5188.25,-0.0045
5188.13,-0.0042
5188.00,-0.0041
5187.88,-0.0044
5187.75,-0.0045
5187.63,-0.0043
5187.50,-0.0040
5187.38,-0.0039
5187.25,-0.0039
5187.13,-0.0039
5187.00,-0.0039
5186.88,-0.0041
5186.75,-0.0044
5186.63,-0.0046
5186.50,-0.0044
5186.38,-0.0041
5186.25,-0.0038
5186.13,-0.0038
5186.00,-0.0040
5185.88,-0.0041
5185.75,-0.0041
5185.63,-0.0040
5185.50,-0.0041
5185.38,-0.0043
5185.25,-0.0043
5185.13,-0.0040
5185.00,-0.0039
5184.88,-0.0042
5184.75,-0.0044
5184.63,-0.0042
5184.50,-0.0038
5184.38,-0.0039
5184.25,-0.0042
