Created as New Dataset,Sample 024 By ir Date Thursday, May 14 2015
cm-1,A
5824.38,0.0775
5824.25,0.0773
5824.13,0.0767
5824.00,0.0766
5823.88,0.0770
5823.75,0.0776
5823.63,0.0779
5823.50,0.0781
5823.38,0.0785
5823.25,0.0789
5823.13,0.0789
5823.00,0.0782
5822.88,0.0776
5822.75,0.0776
5822.63,0.0781
5822.50,0.0784
5822.38,0.0780
5822.25,0.0772
5822.13,0.0768
5822.00,0.0770
5821.88,0.0773
5821.75,0.0775
5821.63,0.0780
5821.50,0.0786
5821.38,0.0786
5821.25,0.0779
5821.13,0.0774
5821.00,0.0776
5820.88,0.0781
5820.75,0.0783
5820.63,0.0785
5820.50,0.0787
5820.38,0.0780
5820.25,0.0764
5820.13,0.0753
5820.00,0.0756
5819.88,0.0765
5819.75,0.0772
5819.63,0.0782
5819.50,0.0796
5819.38,0.0800
5819.25,0.0781
5819.13,0.0757
5819.00,0.0753
5818.88,0.0765
5818.75,0.0777
5818.63,0.0785
5818.50,0.0800
5818.38,0.0809
5818.25,0.0797
5818.13,0.0772
5818.00,0.0763
5817.88,0.0776
5817.75,0.0785
5817.63,0.0783
5817.50,0.0786
5817.38,0.0798
5817.25,0.0797
5817.13,0.0775
5817.00,0.0758
5816.88,0.0764
5816.75,0.0780
5816.63,0.0788
5816.50,0.0796
5816.38,0.0816
5816.25,0.0836
5816.13,0.0840
5816.00,0.0833
5815.88,0.0831
5815.75,0.0833
5815.63,0.0825
5815.50,0.0813
5815.38,0.0809
5815.25,0.0811
5815.13,0.0805
5815.00,0.0794
5814.88,0.0793
5814.75,0.0799
5814.63,0.0800
5814.50,0.0792
5814.38,0.0788
5814.25,0.0794
5814.13,0.0803
5814.00,0.0809
5813.88,0.0813
5813.75,0.0811
5813.63,0.0804
5813.50,0.0797
5813.38,0.0794
5813.25,0.0792
5813.13,0.0787
5813.00,0.0788
5812.88,0.0799
5812.75,0.0809
5812.63,0.0806
5812.50,0.0795
5812.38,0.0793
5812.25,0.0801
5812.13,0.0805
5812.00,0.0806
5811.88,0.0810
5811.75,0.0816
5811.63,0.0814
5811.50,0.0805
5811.38,0.0796
5811.25,0.0791
5811.13,0.0783
5811.00,0.0776
5810.88,0.0775
5810.75,0.0777
5810.63,0.0777
5810.50,0.0776
5810.38,0.0784
5810.25,0.0797
5810.13,0.0805
5810.00,0.0805
5809.88,0.0806
5809.75,0.0813
5809.63,0.0829
5809.50,0.0857
5809.38,0.0895
5809.25,0.0924
5809.13,0.0925
5809.00,0.0903
5808.88,0.0876
5808.75,0.0854
5808.63,0.0832
5808.50,0.0814
5808.38,0.0813
5808.25,0.0820
5808.13,0.0815
5808.00,0.0792
5807.88,0.0771
5807.75,0.0768
5807.63,0.0774
5807.50,0.0780
5807.38,0.0788
5807.25,0.0800
5807.13,0.0807
5807.00,0.0802
5806.88,0.0793
5806.75,0.0787
5806.63,0.0781
5806.50,0.0773
5806.38,0.0769
5806.25,0.0776
5806.13,0.0787
5806.00,0.0790
5805.88,0.0789
5805.75,0.0789
5805.63,0.0788
5805.50,0.0785
5805.38,0.0784
5805.25,0.0794
5805.13,0.0810
5805.00,0.0823
5804.88,0.0826
5804.75,0.0818
5804.63,0.0806
5804.50,0.0796
5804.38,0.0792
5804.25,0.0790
5804.13,0.0786
5804.00,0.0781
5803.88,0.0782
5803.75,0.0781
5803.63,0.0771
5803.50,0.0758
5803.38,0.0759
5803.25,0.0775
5803.13,0.0782
5803.00,0.0771
5802.88,0.0756
5802.75,0.0757
5802.63,0.0769
5802.50,0.0777
5802.38,0.0775
5802.25,0.0770
5802.13,0.0766
5802.00,0.0763
5801.88,0.0766
5801.75,0.0772
5801.63,0.0780
5801.50,0.0798
5801.38,0.0845
5801.25,0.0926
5801.13,0.1005
5801.00,0.1045
5800.88,0.1041
5800.75,0.1016
5800.63,0.0983
5800.50,0.0941
5800.38,0.0902
5800.25,0.0882
5800.13,0.0876
5800.00,0.0861
5799.88,0.0824
5799.75,0.0781
5799.63,0.0755
5799.50,0.0753
5799.38,0.0769
5799.25,0.0790
5799.13,0.0799
5799.00,0.0785
5798.88,0.0760
5798.75,0.0749
5798.63,0.0759
5798.50,0.0777
5798.38,0.0787
5798.25,0.0784
5798.13,0.0773
5798.00,0.0763
5797.88,0.0761
5797.75,0.0770
5797.63,0.0781
5797.50,0.0787
5797.38,0.0791
5797.25,0.0800
5797.13,0.0814
5797.00,0.0827
5796.88,0.0841
5796.75,0.0856
5796.63,0.0863
5796.50,0.0854
5796.38,0.0835
5796.25,0.0821
5796.13,0.0814
5796.00,0.0806
5795.88,0.0794
5795.75,0.0788
5795.63,0.0788
5795.50,0.0782
5795.38,0.0769
5795.25,0.0761
5795.13,0.0766
5795.00,0.0775
5794.88,0.0777
5794.75,0.0776
5794.63,0.0780
5794.50,0.0785
5794.38,0.0783
5794.25,0.0775
5794.13,0.0766
5794.00,0.0760
5793.88,0.0756
5793.75,0.0757
5793.63,0.0764
5793.50,0.0774
5793.38,0.0780
5793.25,0.0782
5793.13,0.0781
5793.00,0.0779
5792.88,0.0777
5792.75,0.0777
5792.63,0.0778
5792.50,0.0781
5792.38,0.0787
5792.25,0.0792
5792.13,0.0791
5792.00,0.0793
5791.88,0.0830
5791.75,0.0928
5791.63,0.1069
5791.50,0.1196
5791.38,0.1255
5791.25,0.1244
5791.13,0.1194
5791.00,0.1129
5790.88,0.1061
5790.75,0.0997
5790.63,0.0947
5790.50,0.0906
5790.38,0.0868
5790.25,0.0827
5790.13,0.0792
5790.00,0.0770
5789.88,0.0765
5789.75,0.0772
5789.63,0.0780
5789.50,0.0779
5789.38,0.0772
5789.25,0.0768
5789.13,0.0774
5789.00,0.0786
5788.88,0.0790
5788.75,0.0783
5788.63,0.0771
5788.50,0.0764
5788.38,0.0764
5788.25,0.0768
5788.13,0.0769
5788.00,0.0764
5787.88,0.0762
5787.75,0.0779
5787.63,0.0820
5787.50,0.0873
5787.38,0.0918
5787.25,0.0948
5787.13,0.0961
5787.00,0.0957
5786.88,0.0936
5786.75,0.0903
5786.63,0.0873
5786.50,0.0853
5786.38,0.0839
5786.25,0.0825
5786.13,0.0808
5786.00,0.0791
5785.88,0.0775
5785.75,0.0762
5785.63,0.0755
5785.50,0.0757
5785.38,0.0764
5785.25,0.0768
5785.13,0.0767
5785.00,0.0764
5784.88,0.0767
5784.75,0.0773
5784.63,0.0775
5784.50,0.0774
5784.38,0.0773
5784.25,0.0777
5784.13,0.0784
5784.00,0.0786
5783.88,0.0783
5783.75,0.0775
5783.63,0.0766
5783.50,0.0759
5783.38,0.0755
5783.25,0.0754
5783.13,0.0754
5783.00,0.0758
5782.88,0.0767
5782.75,0.0776
5782.63,0.0781
5782.50,0.0783
5782.38,0.0784
5782.25,0.0787
5782.13,0.0786
5782.00,0.0785
5781.88,0.0790
5781.75,0.0798
5781.63,0.0800
5781.50,0.0795
5781.38,0.0792
5781.25,0.0796
5781.13,0.0818
5781.00,0.0894
5780.88,0.1058
5780.75,0.1288
5780.63,0.1489
5780.50,0.1570
5780.38,0.1533
5780.25,0.1441
5780.13,0.1335
5780.00,0.1222
5779.88,0.1123
5779.75,0.1062
5779.63,0.1027
5779.50,0.0977
5779.38,0.0901
5779.25,0.0831
5779.13,0.0797
5779.00,0.0794
5778.88,0.0799
5778.75,0.0803
5778.63,0.0801
5778.50,0.0788
5778.38,0.0770
5778.25,0.0763
5778.13,0.0769
5778.00,0.0771
5777.88,0.0762
5777.75,0.0758
5777.63,0.0773
5777.50,0.0791
5777.38,0.0793
5777.25,0.0785
5777.13,0.0783
5777.00,0.0786
5776.88,0.0796
5776.75,0.0834
5776.63,0.0912
5776.50,0.1005
5776.38,0.1064
5776.25,0.1072
5776.13,0.1051
5776.00,0.1020
5775.88,0.0975
5775.75,0.0922
5775.63,0.0883
5775.50,0.0867
5775.38,0.0853
5775.25,0.0822
5775.13,0.0786
5775.00,0.0767
5774.88,0.0766
5774.75,0.0767
5774.63,0.0765
5774.50,0.0767
5774.38,0.0777
5774.25,0.0783
5774.13,0.0780
5774.00,0.0776
5773.88,0.0779
5773.75,0.0782
5773.63,0.0776
5773.50,0.0767
5773.38,0.0768
5773.25,0.0775
5773.13,0.0777
5773.00,0.0773
5772.88,0.0773
5772.75,0.0779
5772.63,0.0783
5772.50,0.0780
5772.38,0.0775
5772.25,0.0770
5772.13,0.0762
5772.00,0.0755
5771.88,0.0761
5771.75,0.0777
5771.63,0.0785
5771.50,0.0777
5771.38,0.0770
5771.25,0.0777
5771.13,0.0786
5771.00,0.0783
5770.88,0.0779
5770.75,0.0786
5770.63,0.0794
5770.50,0.0786
5770.38,0.0774
5770.25,0.0780
5770.13,0.0795
5770.00,0.0796
5769.88,0.0785
5769.75,0.0788
5769.63,0.0804
5769.50,0.0809
5769.38,0.0804
5769.25,0.0810
5769.13,0.0835
5769.00,0.0871
5768.88,0.0953
5768.75,0.1143
5768.63,0.1442
5768.50,0.1735
5768.38,0.1886
5768.25,0.1878
5768.13,0.1786
5768.00,0.1654
5767.88,0.1491
5767.75,0.1332
5767.63,0.1218
5767.50,0.1142
5767.38,0.1056
5767.25,0.0951
5767.13,0.0863
5767.00,0.0820
5766.88,0.0811
5766.75,0.0815
5766.63,0.0814
5766.50,0.0797
5766.38,0.0767
5766.25,0.0746
5766.13,0.0756
5766.00,0.0779
5765.88,0.0785
5765.75,0.0773
5765.63,0.0773
5765.50,0.0791
5765.38,0.0801
5765.25,0.0792
5765.13,0.0785
5765.00,0.0790
5764.88,0.0796
5764.75,0.0807
5764.63,0.0862
5764.50,0.0978
5764.38,0.1109
5764.25,0.1185
5764.13,0.1191
5764.00,0.1163
5763.88,0.1125
5763.75,0.1073
5763.63,0.1014
5763.50,0.0969
5763.38,0.0946
5763.25,0.0926
5763.13,0.0887
5763.00,0.0837
5762.88,0.0797
5762.75,0.0778
5762.63,0.0775
5762.50,0.0780
5762.38,0.0783
5762.25,0.0782
5762.13,0.0780
5762.00,0.0783
5761.88,0.0791
5761.75,0.0795
5761.63,0.0789
5761.50,0.0777
5761.38,0.0767
5761.25,0.0764
5761.13,0.0766
5761.00,0.0771
5760.88,0.0779
5760.75,0.0785
5760.63,0.0785
5760.50,0.0779
5760.38,0.0776
5760.25,0.0779
5760.13,0.0784
5760.00,0.0785
5759.88,0.0780
5759.75,0.0774
5759.63,0.0770
5759.50,0.0764
5759.38,0.0760
5759.25,0.0763
5759.13,0.0775
5759.00,0.0788
5758.88,0.0793
5758.75,0.0790
5758.63,0.0784
5758.50,0.0777
5758.38,0.0772
5758.25,0.0774
5758.13,0.0780
5758.00,0.0784
5757.88,0.0782
5757.75,0.0781
5757.63,0.0783
5757.50,0.0783
5757.38,0.0778
5757.25,0.0770
5757.13,0.0769
5757.00,0.0776
5756.88,0.0785
5756.75,0.0790
5756.63,0.0794
5756.50,0.0798
5756.38,0.0803
5756.25,0.0809
5756.13,0.0812
5756.00,0.0816
5755.88,0.0830
5755.75,0.0858
5755.63,0.0901
5755.50,0.0985
5755.38,0.1167
5755.25,0.1482
5755.13,0.1868
5755.00,0.2170
5754.88,0.2270
5754.75,0.2194
5754.63,0.2027
5754.50,0.1816
5754.38,0.1593
5754.25,0.1410
5754.13,0.1294
5754.00,0.1203
5753.88,0.1080
5753.75,0.0942
5753.63,0.0849
5753.50,0.0821
5753.38,0.0820
5753.25,0.0814
5753.13,0.0807
5753.00,0.0808
5752.88,0.0806
5752.75,0.0797
5752.63,0.0795
5752.50,0.0806
5752.38,0.0812
5752.25,0.0797
5752.13,0.0777
5752.00,0.0773
5751.88,0.0785
5751.75,0.0796
5751.63,0.0802
5751.50,0.0808
5751.38,0.0825
5751.25,0.0881
5751.13,0.0997
5751.00,0.1152
5750.88,0.1284
5750.75,0.1342
5750.63,0.1334
5750.50,0.1295
5750.38,0.1233
5750.25,0.1144
5750.13,0.1049
5750.00,0.0980
5749.88,0.0941
5749.75,0.0908
5749.63,0.0863
5749.50,0.0816
5749.38,0.0786
5749.25,0.0783
5749.13,0.0795
5749.00,0.0800
5748.88,0.0790
5748.75,0.0778
5748.63,0.0782
5748.50,0.0797
5748.38,0.0801
5748.25,0.0790
5748.13,0.0782
5748.00,0.0792
5747.88,0.0805
5747.75,0.0805
5747.63,0.0794
5747.50,0.0785
5747.38,0.0780
5747.25,0.0774
5747.13,0.0770
5747.00,0.0772
5746.88,0.0775
5746.75,0.0773
5746.63,0.0772
5746.50,0.0781
5746.38,0.0792
5746.25,0.0796
5746.13,0.0793
5746.00,0.0794
5745.88,0.0796
5745.75,0.0789
5745.63,0.0780
5745.50,0.0779
5745.38,0.0785
5745.25,0.0787
5745.13,0.0779
5745.00,0.0768
5744.88,0.0760
5744.75,0.0753
5744.63,0.0752
5744.50,0.0760
5744.38,0.0775
5744.25,0.0785
5744.13,0.0787
5744.00,0.0784
5743.88,0.0784
5743.75,0.0783
5743.63,0.0780
5743.50,0.0778
5743.38,0.0780
5743.25,0.0786
5743.13,0.0790
5743.00,0.0790
5742.88,0.0788
5742.75,0.0789
5742.63,0.0789
5742.50,0.0784
5742.38,0.0778
5742.25,0.0781
5742.13,0.0795
5742.00,0.0807
5741.88,0.0809
5741.75,0.0808
5741.63,0.0810
5741.50,0.0810
5741.38,0.0807
5741.25,0.0819
5741.13,0.0862
5741.00,0.0924
5740.88,0.0999
5740.75,0.1134
5740.63,0.1399
5740.50,0.1796
5740.38,0.2206
5740.25,0.2455
5740.13,0.2481
5740.00,0.2352
5739.88,0.2144
5739.75,0.1897
5739.63,0.1655
5739.50,0.1462
5739.38,0.1322
5739.25,0.1196
5739.13,0.1060
5739.00,0.0933
5738.88,0.0848
5738.75,0.0819
5738.63,0.0828
5738.50,0.0842
5738.38,0.0836
5738.25,0.0815
5738.13,0.0805
5738.00,0.0818
5737.88,0.0830
5737.75,0.0821
5737.63,0.0803
5737.50,0.0800
5737.38,0.0811
5737.25,0.0816
5737.13,0.0813
5737.00,0.0817
5736.88,0.0831
5736.75,0.0845
5736.63,0.0880
5736.50,0.0977
5736.38,0.1140
5736.25,0.1307
5736.13,0.1409
5736.00,0.1431
5735.88,0.1406
5735.75,0.1349
5735.63,0.1264
5735.50,0.1172
5735.38,0.1098
5735.25,0.1043
5735.13,0.0983
5735.00,0.0911
5734.88,0.0845
5734.75,0.0805
5734.63,0.0793
5734.50,0.0799
5734.38,0.0812
5734.25,0.0819
5734.13,0.0812
5734.00,0.0796
5733.88,0.0785
5733.75,0.0782
5733.63,0.0781
5733.50,0.0776
5733.38,0.0776
5733.25,0.0784
5733.13,0.0794
5733.00,0.0799
5732.88,0.0797
5732.75,0.0794
5732.63,0.0790
5732.50,0.0791
5732.38,0.0799
5732.25,0.0811
5732.13,0.0813
5732.00,0.0800
5731.88,0.0786
5731.75,0.0785
5731.63,0.0791
5731.50,0.0794
5731.38,0.0791
5731.25,0.0792
5731.13,0.0797
5731.00,0.0795
5730.88,0.0786
5730.75,0.0781
5730.63,0.0787
5730.50,0.0796
5730.38,0.0798
5730.25,0.0797
5730.13,0.0798
5730.00,0.0798
5729.88,0.0794
5729.75,0.0792
5729.63,0.0797
5729.50,0.0805
5729.38,0.0811
5729.25,0.0813
5729.13,0.0814
5729.00,0.0811
5728.88,0.0798
5728.75,0.0784
5728.63,0.0781
5728.50,0.0786
5728.38,0.0788
5728.25,0.0784
5728.13,0.0785
5728.00,0.0793
5727.88,0.0799
5727.75,0.0800
5727.63,0.0799
5727.50,0.0800
5727.38,0.0800
5727.25,0.0797
5727.13,0.0796
5727.00,0.0801
5726.88,0.0809
5726.75,0.0813
5726.63,0.0812
5726.50,0.0809
5726.38,0.0803
5726.25,0.0800
5726.13,0.0803
5726.00,0.0811
5725.88,0.0818
5725.75,0.0824
5725.63,0.0829
5725.50,0.0835
5725.38,0.0842
5725.25,0.0859
5725.13,0.0889
5725.00,0.0933
5724.88,0.1015
5724.75,0.1196
5724.63,0.1524
5724.50,0.1957
5724.38,0.2343
5724.25,0.2530
5724.13,0.2501
5724.00,0.2334
5723.88,0.2095
5723.75,0.1833
5723.63,0.1609
5723.50,0.1457
5723.38,0.1341
5723.25,0.1207
5723.13,0.1052
5723.00,0.0926
5722.88,0.0863
5722.75,0.0846
5722.63,0.0844
5722.50,0.0837
5722.38,0.0824
5722.25,0.0811
5722.13,0.0804
5722.00,0.0808
5721.88,0.0812
5721.75,0.0805
5721.63,0.0792
5721.50,0.0791
5721.38,0.0802
5721.25,0.0811
5721.13,0.0817
5721.00,0.0829
5720.88,0.0848
5720.75,0.0875
5720.63,0.0934
5720.50,0.1058
5720.38,0.1233
5720.25,0.1386
5720.13,0.1451
5720.00,0.1434
5719.88,0.1379
5719.75,0.1304
5719.63,0.1205
5719.50,0.1103
5719.38,0.1026
5719.25,0.0976
5719.13,0.0929
5719.00,0.0870
5718.88,0.0818
5718.75,0.0794
5718.63,0.0797
5718.50,0.0808
5718.38,0.0809
5718.25,0.0795
5718.13,0.0780
5718.00,0.0778
5717.88,0.0790
5717.75,0.0802
5717.63,0.0797
5717.50,0.0783
5717.38,0.0774
5717.25,0.0778
5717.13,0.0784
5717.00,0.0783
5716.88,0.0778
5716.75,0.0774
5716.63,0.0775
5716.50,0.0776
5716.38,0.0777
5716.25,0.0779
5716.13,0.0781
5716.00,0.0782
5715.88,0.0781
5715.75,0.0781
5715.63,0.0781
5715.50,0.0783
5715.38,0.0787
5715.25,0.0791
5715.13,0.0787
5715.00,0.0774
5714.88,0.0760
5714.75,0.0758
5714.63,0.0770
5714.50,0.0785
5714.38,0.0793
5714.25,0.0794
5714.13,0.0793
5714.00,0.0788
5713.88,0.0778
5713.75,0.0766
5713.63,0.0762
5713.50,0.0770
5713.38,0.0780
5713.25,0.0785
5713.13,0.0785
5713.00,0.0784
5712.88,0.0781
5712.75,0.0775
5712.63,0.0770
5712.50,0.0769
5712.38,0.0772
5712.25,0.0776
5712.13,0.0784
5712.00,0.0794
5711.88,0.0797
5711.75,0.0788
5711.63,0.0774
5711.50,0.0765
5711.38,0.0761
5711.25,0.0756
5711.13,0.0755
5711.00,0.0765
5710.88,0.0782
5710.75,0.0792
5710.63,0.0791
5710.50,0.0788
5710.38,0.0787
5710.25,0.0787
5710.13,0.0786
5710.00,0.0786
5709.88,0.0790
5709.75,0.0793
5709.63,0.0793
5709.50,0.0792
5709.38,0.0793
5709.25,0.0795
5709.13,0.0798
5709.00,0.0800
5708.88,0.0795
5708.75,0.0781
5708.63,0.0776
5708.50,0.0792
5708.38,0.0818
5708.25,0.0832
5708.13,0.0836
5708.00,0.0853
5707.88,0.0889
5707.75,0.0935
5707.63,0.1017
5707.50,0.1203
5707.38,0.1526
5707.25,0.1908
5707.13,0.2193
5707.00,0.2285
5706.88,0.2219
5706.75,0.2065
5706.63,0.1857
5706.50,0.1631
5706.38,0.1443
5706.25,0.1319
5706.13,0.1223
5706.00,0.1109
5705.88,0.0982
5705.75,0.0884
5705.63,0.0840
5705.50,0.0835
5705.38,0.0837
5705.25,0.0827
5705.13,0.0810
5705.00,0.0800
5704.88,0.0803
5704.75,0.0811
5704.63,0.0809
5704.50,0.0796
5704.38,0.0786
5704.25,0.0787
5704.13,0.0793
5704.00,0.0795
5703.88,0.0798
5703.75,0.0814
5703.63,0.0839
5703.50,0.0879
5703.38,0.0957
5703.25,0.1087
5703.13,0.1233
5703.00,0.1323
5702.88,0.1326
5702.75,0.1278
5702.63,0.1222
5702.50,0.1162
5702.38,0.1092
5702.25,0.1028
5702.13,0.0986
5702.00,0.0950
5701.88,0.0897
5701.75,0.0838
5701.63,0.0803
5701.50,0.0803
5701.38,0.0809
5701.25,0.0803
5701.13,0.0792
5701.00,0.0786
5700.88,0.0780
5700.75,0.0770
5700.63,0.0762
5700.50,0.0765
5700.38,0.0769
5700.25,0.0764
5700.13,0.0761
5700.00,0.0770
5699.88,0.0786
5699.75,0.0792
5699.63,0.0787
5699.50,0.0785
5699.38,0.0790
5699.25,0.0796
5699.13,0.0795
5699.00,0.0790
5698.88,0.0785
5698.75,0.0780
5698.63,0.0775
5698.50,0.0774
5698.38,0.0777
5698.25,0.0783
5698.13,0.0789
5698.00,0.0794
5697.88,0.0796
5697.75,0.0789
5697.63,0.0777
5697.50,0.0768
5697.38,0.0768
5697.25,0.0775
5697.13,0.0784
5697.00,0.0789
5696.88,0.0793
5696.75,0.0796
5696.63,0.0794
5696.50,0.0786
5696.38,0.0774
5696.25,0.0765
5696.13,0.0765
5696.00,0.0769
5695.88,0.0772
5695.75,0.0773
5695.63,0.0778
5695.50,0.0785
5695.38,0.0786
5695.25,0.0777
5695.13,0.0765
5695.00,0.0760
5694.88,0.0762
5694.75,0.0765
5694.63,0.0767
5694.50,0.0769
5694.38,0.0773
5694.25,0.0777
5694.13,0.0782
5694.00,0.0785
5693.88,0.0783
5693.75,0.0775
5693.63,0.0770
5693.50,0.0776
5693.38,0.0786
5693.25,0.0788
5693.13,0.0784
5693.00,0.0784
5692.88,0.0787
5692.75,0.0782
5692.63,0.0771
5692.50,0.0765
5692.38,0.0769
5692.25,0.0774
5692.13,0.0769
5692.00,0.0761
5691.88,0.0762
5691.75,0.0770
5691.63,0.0779
5691.50,0.0786
5691.38,0.0797
5691.25,0.0807
5691.13,0.0807
5691.00,0.0796
5690.88,0.0786
5690.75,0.0784
5690.63,0.0787
5690.50,0.0790
5690.38,0.0793
5690.25,0.0797
5690.13,0.0804
5690.00,0.0812
5689.88,0.0817
5689.75,0.0821
5689.63,0.0831
5689.50,0.0848
5689.38,0.0869
5689.25,0.0903
5689.13,0.0984
5689.00,0.1147
5688.88,0.1376
5688.75,0.1590
5688.63,0.1705
5688.50,0.1706
5688.38,0.1631
5688.25,0.1517
5688.13,0.1381
5688.00,0.1251
5687.88,0.1158
5687.75,0.1101
5687.63,0.1042
5687.50,0.0960
5687.38,0.0878
5687.25,0.0833
5687.13,0.0826
5687.00,0.0829
5686.88,0.0822
5686.75,0.0810
5686.63,0.0805
5686.50,0.0803
5686.38,0.0797
5686.25,0.0789
5686.13,0.0783
5686.00,0.0780
5685.88,0.0781
5685.75,0.0789
5685.63,0.0802
5685.50,0.0814
5685.38,0.0819
5685.25,0.0824
5685.13,0.0843
5685.00,0.0885
5684.88,0.0949
5684.75,0.1021
5684.63,0.1080
5684.50,0.1109
5684.38,0.1102
5684.25,0.1071
5684.13,0.1029
5684.00,0.0987
5683.88,0.0947
5683.75,0.0911
5683.63,0.0878
5683.50,0.0849
5683.38,0.0825
5683.25,0.0809
5683.13,0.0803
5683.00,0.0801
5682.88,0.0798
5682.75,0.0795
5682.63,0.0793
5682.50,0.0789
5682.38,0.0780
5682.25,0.0772
5682.13,0.0775
5682.00,0.0785
5681.88,0.0788
5681.75,0.0779
5681.63,0.0770
5681.50,0.0774
5681.38,0.0782
5681.25,0.0785
5681.13,0.0783
5681.00,0.0786
5680.88,0.0793
5680.75,0.0795
5680.63,0.0787
5680.50,0.0780
5680.38,0.0782
5680.25,0.0788
5680.13,0.0788
5680.00,0.0779
5679.88,0.0768
5679.75,0.0765
5679.63,0.0770
5679.50,0.0779
5679.38,0.0785
5679.25,0.0787
5679.13,0.0788
5679.00,0.0790
5678.88,0.0788
5678.75,0.0779
5678.63,0.0770
5678.50,0.0769
5678.38,0.0774
5678.25,0.0773
5678.13,0.0765
5678.00,0.0760
5677.88,0.0768
5677.75,0.0779
5677.63,0.0782
5677.50,0.0778
5677.38,0.0776
5677.25,0.0781
5677.13,0.0786
5677.00,0.0788
5676.88,0.0793
5676.75,0.0801
5676.63,0.0808
5676.50,0.0806
5676.38,0.0795
5676.25,0.0777
5676.13,0.0762
5676.00,0.0758
5675.88,0.0767
5675.75,0.0778
5675.63,0.0776
5675.50,0.0762
5675.38,0.0753
5675.25,0.0761
5675.13,0.0775
5675.00,0.0779
5674.88,0.0773
5674.75,0.0774
5674.63,0.0787
5674.50,0.0797
5674.38,0.0789
5674.25,0.0776
5674.13,0.0778
5674.00,0.0789
5673.88,0.0789
5673.75,0.0774
5673.63,0.0763
5673.50,0.0772
5673.38,0.0789
5673.25,0.0794
5673.13,0.0787
5673.00,0.0782
5672.88,0.0785
5672.75,0.0783
5672.63,0.0771
5672.50,0.0759
5672.38,0.0757
5672.25,0.0762
5672.13,0.0767
5672.00,0.0769
5671.88,0.0773
5671.75,0.0778
5671.63,0.0780
5671.50,0.0778
5671.38,0.0776
5671.25,0.0774
5671.13,0.0769
5671.00,0.0760
5670.88,0.0754
5670.75,0.0757
5670.63,0.0770
5670.50,0.0782
5670.38,0.0783
5670.25,0.0776
5670.13,0.0771
5670.00,0.0775
5669.88,0.0782
5669.75,0.0782
5669.63,0.0778
5669.50,0.0777
5669.38,0.0778
5669.25,0.0775
5669.13,0.0769
5669.00,0.0768
5668.88,0.0773
5668.75,0.0774
5668.63,0.0767
5668.50,0.0759
5668.38,0.0759
5668.25,0.0767
5668.13,0.0774
5668.00,0.0776
5667.88,0.0772
5667.75,0.0768
5667.63,0.0765
5667.50,0.0763
5667.38,0.0760
5667.25,0.0755
5667.13,0.0751
5667.00,0.0756
5666.88,0.0769
5666.75,0.0780
5666.63,0.0786
5666.50,0.0789
5666.38,0.0793
5666.25,0.0794
5666.13,0.0788
5666.00,0.0780
5665.88,0.0779
5665.75,0.0782
5665.63,0.0780
5665.50,0.0772
5665.38,0.0770
5665.25,0.0779
5665.13,0.0788
5665.00,0.0786
5664.88,0.0778
5664.75,0.0774
5664.63,0.0778
5664.50,0.0780
5664.38,0.0773
5664.25,0.0763
5664.13,0.0759
5664.00,0.0763
5663.88,0.0770
5663.75,0.0777
5663.63,0.0788
5663.50,0.0800
5663.38,0.0806
5663.25,0.0798
5663.13,0.0785
5663.00,0.0777
5662.88,0.0777
5662.75,0.0781
5662.63,0.0785
5662.50,0.0790
5662.38,0.0792
5662.25,0.0789
5662.13,0.0783
5662.00,0.0780
5661.88,0.0779
5661.75,0.0777
5661.63,0.0775
5661.50,0.0778
5661.38,0.0784
5661.25,0.0785
5661.13,0.0779
5661.00,0.0774
5660.88,0.0772
5660.75,0.0767
5660.63,0.0761
5660.50,0.0760
5660.38,0.0768
5660.25,0.0773
5660.13,0.0770
5660.00,0.0766
5659.88,0.0771
5659.75,0.0779
5659.63,0.0778
5659.50,0.0773
5659.38,0.0774
5659.25,0.0777
5659.13,0.0770
5659.00,0.0755
5658.88,0.0752
5658.75,0.0766
5658.63,0.0778
5658.50,0.0774
5658.38,0.0763
5658.25,0.0764
5658.13,0.0776
5658.00,0.0782
5657.88,0.0776
5657.75,0.0771
5657.63,0.0778
5657.50,0.0789
5657.38,0.0793
5657.25,0.0785
5657.13,0.0778
5657.00,0.0778
5656.88,0.0781
5656.75,0.0780
5656.63,0.0774
5656.50,0.0774
5656.38,0.0784
5656.25,0.0793
5656.13,0.0787
5656.00,0.0773
5655.88,0.0768
5655.75,0.0780
5655.63,0.0795
5655.50,0.0796
5655.38,0.0787
5655.25,0.0777
5655.13,0.0772
5655.00,0.0771
5654.88,0.0774
5654.75,0.0781
5654.63,0.0789
5654.50,0.0793
5654.38,0.0791
5654.25,0.0786
5654.13,0.0779
5654.00,0.0773
5653.88,0.0771
5653.75,0.0771
5653.63,0.0769
5653.50,0.0766
5653.38,0.0766
5653.25,0.0772
5653.13,0.0777
5653.00,0.0777
5652.88,0.0771
5652.75,0.0766
5652.63,0.0766
5652.50,0.0767
5652.38,0.0771
5652.25,0.0778
5652.13,0.0788
5652.00,0.0794
5651.88,0.0795
5651.75,0.0789
5651.63,0.0776
5651.50,0.0760
5651.38,0.0753
5651.25,0.0764
5651.13,0.0788
5651.00,0.0805
5650.88,0.0803
5650.75,0.0792
5650.63,0.0784
5650.50,0.0782
5650.38,0.0781
5650.25,0.0785
5650.13,0.0800
5650.00,0.0814
